PosX,PosY,PosZ,DirX,DirY,DirZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ
-414.901,-7.483,56.563,-0.944,-0.001,-0.330,-412.615,-7.825,47.085,-417.186,-7.141,66.042
-419.626,-7.486,54.910,-0.944,0.001,-0.330,-416.870,-7.832,45.558,-422.382,-7.140,64.263
-424.346,-7.480,53.259,-0.906,-0.001,-0.423,-421.209,-7.819,44.292,-427.483,-7.141,62.226
-428.900,-7.487,51.136,-0.906,0.000,-0.423,-425.763,-7.828,42.169,-432.037,-7.145,60.103
-433.432,-7.484,49.024,-0.884,0.000,-0.467,-429.418,-7.829,40.413,-437.446,-7.140,57.634
-437.858,-7.486,46.684,-0.884,0.001,-0.467,-433.739,-7.843,37.847,-441.977,-7.130,55.521
-442.279,-7.480,44.348,-0.833,-0.002,-0.553,-437.840,-7.830,35.949,-446.717,-7.131,52.747
-446.465,-7.488,41.570,-0.833,0.000,-0.553,-442.026,-7.840,33.171,-450.904,-7.136,49.969
-450.632,-7.487,38.805,-0.833,0.001,-0.553,-445.379,-7.842,30.889,-455.884,-7.132,46.721
-454.798,-7.482,36.040,-0.774,-0.001,-0.633,-449.545,-7.840,28.125,-460.050,-7.124,43.956
-458.687,-7.487,32.859,-0.774,0.000,-0.633,-453.434,-7.846,24.944,-463.940,-7.128,40.775
-462.557,-7.487,29.694,-0.774,0.001,-0.633,-456.543,-7.851,22.340,-468.572,-7.124,37.047
-466.428,-7.480,26.528,-0.707,-0.002,-0.707,-460.413,-7.846,19.174,-472.442,-7.115,33.881
-469.981,-7.489,22.975,-0.707,0.000,-0.707,-463.966,-7.856,15.622,-475.996,-7.121,30.329
-473.517,-7.489,19.440,-0.707,0.001,-0.707,-466.800,-7.859,12.722,-480.234,-7.118,26.159
-477.053,-7.485,15.905,-0.671,0.000,-0.741,-470.336,-7.858,9.187,-483.770,-7.111,22.623
-480.412,-7.483,12.193,-0.633,-0.001,-0.774,-473.518,-7.867,5.298,-487.305,-7.098,19.088
-483.581,-7.486,8.318,-0.633,0.001,-0.774,-476.352,-7.874,1.776,-490.811,-7.097,14.860
-486.747,-7.481,4.447,-0.594,0.000,-0.805,-479.393,-7.862,-1.567,-494.100,-7.100,10.462
-489.719,-7.483,0.419,-0.594,0.001,-0.805,-482.171,-7.877,-5.754,-497.266,-7.090,6.591
-492.687,-7.477,-3.605,-0.511,-0.002,-0.860,-485.042,-7.863,-9.244,-500.332,-7.091,2.035
-495.252,-7.488,-7.925,-0.511,0.000,-0.860,-487.607,-7.877,-13.565,-502.897,-7.099,-2.286
-497.805,-7.490,-12.224,-0.511,0.000,-0.860,-489.637,-7.881,-17.075,-505.974,-7.099,-7.374
-500.358,-7.488,-16.524,-0.511,0.002,-0.860,-492.190,-7.882,-21.374,-508.527,-7.095,-11.673
-502.911,-7.480,-20.823,-0.422,-0.002,-0.906,-494.743,-7.875,-25.673,-511.080,-7.084,-15.972
-505.034,-7.488,-25.377,-0.422,0.000,-0.906,-496.866,-7.886,-30.228,-513.202,-7.090,-20.526
-507.146,-7.488,-29.909,-0.422,0.001,-0.906,-498.536,-7.889,-33.922,-515.757,-7.087,-25.895
-509.259,-7.485,-34.441,-0.377,0.000,-0.926,-500.648,-7.888,-38.454,-517.869,-7.081,-30.427
-511.144,-7.485,-39.078,-0.377,0.001,-0.926,-502.307,-7.901,-43.197,-519.981,-7.069,-34.959
-513.027,-7.481,-43.710,-0.283,-0.002,-0.959,-504.227,-7.890,-47.288,-521.828,-7.073,-40.132
-514.447,-7.493,-48.530,-0.377,0.003,-0.926,-505.647,-7.903,-52.108,-523.248,-7.083,-44.952
-516.340,-7.480,-53.185,-0.283,-0.001,-0.959,-507.227,-7.893,-55.870,-525.453,-7.066,-50.501
-517.760,-7.483,-58.005,-0.283,0.000,-0.959,-508.959,-7.896,-61.583,-526.560,-7.069,-54.427
-519.172,-7.482,-62.801,-0.283,0.001,-0.959,-510.059,-7.900,-65.486,-528.285,-7.063,-60.117
-520.585,-7.476,-67.598,-0.186,-0.003,-0.983,-511.472,-7.896,-70.282,-529.698,-7.055,-64.913
-521.518,-7.489,-72.535,-0.283,0.003,-0.959,-512.405,-7.912,-75.219,-530.631,-7.067,-69.851
-522.938,-7.475,-77.355,-0.186,-0.001,-0.983,-513.603,-7.900,-79.119,-532.273,-7.050,-75.591
-523.871,-7.482,-82.293,-0.186,0.000,-0.983,-514.758,-7.909,-84.977,-532.984,-7.056,-79.609
-524.799,-7.484,-87.206,-0.186,0.000,-0.983,-515.464,-7.914,-88.970,-534.134,-7.054,-85.442
-525.727,-7.485,-92.119,-0.186,0.001,-0.983,-516.392,-7.917,-93.883,-535.062,-7.052,-90.355
-526.655,-7.481,-97.032,-0.186,0.001,-0.983,-517.320,-7.916,-98.796,-535.990,-7.047,-95.268
-527.583,-7.476,-101.945,-0.087,-0.003,-0.996,-518.249,-7.913,-103.709,-536.918,-7.039,-100.182
-528.020,-7.491,-106.951,-0.186,0.002,-0.983,-518.685,-7.930,-108.715,-537.355,-7.052,-105.188
-528.953,-7.481,-111.889,-0.087,-0.002,-0.996,-519.489,-7.922,-112.714,-538.417,-7.040,-111.063
-529.390,-7.493,-116.894,-0.186,0.003,-0.983,-520.055,-7.936,-118.658,-538.725,-7.050,-115.131
-530.322,-7.479,-121.832,-0.087,-0.002,-0.996,-520.858,-7.925,-122.658,-539.786,-7.033,-121.006
-530.759,-7.487,-126.838,-0.087,-0.001,-0.996,-521.424,-7.935,-128.601,-540.094,-7.040,-125.075
-531.194,-7.494,-131.819,-0.186,0.004,-0.983,-521.730,-7.945,-132.645,-540.658,-7.043,-130.993
-532.126,-7.476,-136.757,-0.087,-0.001,-0.996,-522.662,-7.929,-137.582,-541.590,-7.022,-135.931
-532.563,-7.481,-141.762,-0.087,-0.001,-0.996,-523.228,-7.936,-143.526,-541.898,-7.026,-139.999
-532.997,-7.483,-146.743,-0.087,-0.001,-0.996,-523.533,-7.942,-147.569,-542.461,-7.025,-145.918
-533.432,-7.486,-151.724,-0.087,0.000,-0.996,-523.968,-7.948,-152.550,-542.896,-7.025,-150.899
-533.866,-7.488,-156.705,-0.087,0.000,-0.996,-524.402,-7.952,-157.531,-543.330,-7.023,-155.880
-534.301,-7.488,-161.686,-0.087,0.000,-0.996,-524.837,-7.955,-162.512,-543.765,-7.022,-160.861
-534.735,-7.488,-166.667,-0.087,0.000,-0.996,-525.271,-7.958,-167.493,-544.199,-7.019,-165.842
-535.169,-7.488,-171.648,-0.087,0.000,-0.996,-525.705,-7.960,-172.474,-544.633,-7.015,-170.823
-535.604,-7.486,-176.629,-0.087,0.000,-0.996,-526.140,-7.961,-177.455,-545.068,-7.011,-175.804
-536.038,-7.484,-181.610,-0.087,0.001,-0.996,-526.574,-7.962,-182.436,-545.502,-7.006,-180.785
-536.472,-7.481,-186.592,-0.087,0.001,-0.996,-527.008,-7.961,-187.417,-545.936,-7.000,-185.766
-536.907,-7.477,-191.573,-0.037,-0.002,-0.999,-527.443,-7.960,-192.398,-546.371,-6.994,-190.747
-537.092,-7.485,-196.575,-0.037,-0.002,-0.999,-527.877,-7.958,-197.379,-546.307,-7.012,-195.772
-537.277,-7.493,-201.572,-0.087,0.001,-0.996,-527.784,-7.981,-201.923,-546.771,-7.004,-201.220
-537.712,-7.487,-206.559,-0.087,0.001,-0.996,-528.468,-7.966,-206.901,-546.956,-7.009,-206.217
-538.146,-7.482,-211.540,-0.037,-0.001,-0.999,-528.682,-7.976,-212.365,-547.610,-6.988,-210.715
-538.331,-7.488,-216.543,-0.037,-0.001,-0.999,-529.116,-7.972,-217.346,-547.546,-7.005,-215.739
-538.516,-7.495,-221.539,-0.087,0.001,-0.996,-529.023,-7.994,-221.890,-548.010,-6.996,-221.188
-538.951,-7.489,-226.526,-0.037,-0.001,-0.999,-529.707,-7.977,-226.868,-548.195,-7.000,-226.184
-539.136,-7.496,-231.529,-0.037,-0.001,-0.999,-529.921,-7.987,-232.333,-548.351,-7.004,-230.726
-539.321,-7.503,-236.526,-0.037,-0.002,-0.999,-529.828,-8.010,-236.877,-548.815,-6.996,-236.174
-539.506,-7.511,-241.522,-0.037,-0.002,-0.999,-530.013,-8.020,-241.874,-549.000,-7.001,-241.171
-539.691,-7.519,-246.519,-0.037,-0.002,-0.999,-530.198,-8.031,-246.870,-549.185,-7.008,-246.167
-539.876,-7.529,-251.515,-0.037,-0.002,-0.999,-530.383,-8.043,-251.866,-549.370,-7.014,-251.164
-540.061,-7.540,-256.512,-0.087,0.000,-0.996,-530.568,-8.056,-256.863,-549.555,-7.023,-256.160
-540.496,-7.538,-261.499,0.013,-0.005,-1.000,-531.252,-8.043,-261.841,-549.740,-7.032,-261.156
-540.432,-7.565,-266.523,-0.087,0.000,-0.996,-530.968,-8.087,-267.348,-549.896,-7.043,-265.698
-540.868,-7.565,-271.529,0.013,-0.006,-1.000,-531.369,-8.087,-271.408,-550.368,-7.043,-271.650
-540.804,-7.597,-276.553,-0.037,-0.004,-0.999,-531.340,-8.125,-277.378,-550.269,-7.069,-275.728
-540.991,-7.615,-281.556,-0.037,-0.004,-0.999,-531.742,-8.128,-281.438,-550.240,-7.102,-281.674
-541.177,-7.636,-286.552,-0.037,-0.004,-0.999,-531.684,-8.168,-286.906,-550.670,-7.105,-286.199
-541.363,-7.659,-291.549,0.013,-0.008,-1.000,-531.870,-8.193,-291.902,-550.857,-7.125,-291.195
-541.299,-7.699,-296.554,-0.037,-0.006,-0.999,-532.056,-8.222,-296.899,-550.543,-7.177,-296.210
-541.486,-7.727,-301.557,0.013,-0.009,-1.000,-532.237,-8.248,-301.439,-550.735,-7.205,-301.675
-541.422,-7.773,-306.562,-0.037,-0.007,-0.999,-532.178,-8.300,-306.907,-550.666,-7.246,-306.218
-541.608,-7.806,-311.565,0.013,-0.010,-1.000,-532.359,-8.332,-311.447,-550.857,-7.280,-311.683
-541.544,-7.858,-316.570,-0.037,-0.008,-0.999,-532.301,-8.391,-316.914,-550.788,-7.326,-316.226
-541.730,-7.898,-321.573,0.013,-0.012,-1.000,-532.481,-8.428,-321.455,-550.979,-7.367,-321.691
-541.666,-7.957,-326.578,0.013,-0.012,-1.000,-532.422,-8.494,-326.922,-550.910,-7.419,-326.235
-541.602,-8.017,-331.578,0.013,-0.013,-1.000,-532.103,-8.566,-331.456,-551.101,-7.467,-331.699
-541.538,-8.083,-336.577,0.013,-0.014,-1.000,-532.039,-8.635,-336.455,-551.037,-7.531,-336.698
-541.474,-8.152,-341.576,0.013,-0.015,-1.000,-531.975,-8.706,-341.454,-550.973,-7.597,-341.697
-541.410,-8.225,-346.575,0.063,-0.018,-0.998,-531.911,-8.783,-346.453,-550.909,-7.668,-346.696
-541.096,-8.316,-351.570,0.013,-0.016,-1.000,-531.846,-8.861,-351.452,-550.345,-7.771,-351.689
-541.031,-8.398,-356.575,0.063,-0.020,-0.998,-531.800,-8.938,-355.995,-550.263,-7.858,-357.156
-540.717,-8.498,-361.571,0.063,-0.021,-0.998,-531.468,-9.049,-361.452,-549.966,-7.947,-361.690
-540.403,-8.604,-366.560,0.063,-0.022,-0.998,-530.922,-9.164,-365.963,-549.884,-8.044,-367.156
-540.089,-8.712,-371.549,0.063,-0.023,-0.998,-530.608,-9.274,-370.952,-549.570,-8.149,-372.145
-539.775,-8.827,-376.537,0.113,-0.026,-0.993,-530.294,-9.393,-375.941,-549.257,-8.261,-377.134
-539.212,-8.959,-381.510,0.063,-0.025,-0.998,-529.980,-9.513,-380.929,-548.443,-8.405,-382.091
-538.897,-9.083,-386.505,0.113,-0.028,-0.993,-529.706,-9.628,-385.463,-548.089,-8.538,-387.547
-538.334,-9.225,-391.478,0.162,-0.033,-0.986,-529.102,-9.784,-390.896,-547.565,-8.665,-392.059
-537.522,-9.388,-396.416,0.113,-0.030,-0.993,-528.331,-9.938,-395.374,-546.713,-8.837,-397.457
-536.959,-9.537,-401.387,0.162,-0.035,-0.986,-527.831,-10.076,-399.887,-546.086,-8.998,-402.887
-536.147,-9.711,-406.325,0.162,-0.035,-0.986,-526.956,-10.268,-405.283,-545.338,-9.153,-407.367
-535.337,-9.884,-411.256,0.211,-0.039,-0.977,-525.963,-10.444,-409.715,-544.711,-9.325,-412.796
-534.280,-10.081,-416.146,0.211,-0.039,-0.977,-525.152,-10.630,-414.646,-543.408,-9.532,-417.646
-533.224,-10.278,-421.029,0.260,-0.044,-0.965,-523.939,-10.826,-419.022,-542.510,-9.729,-423.036
-531.924,-10.497,-425.859,0.260,-0.044,-0.965,-522.883,-11.035,-423.905,-540.966,-9.958,-427.814
-530.626,-10.716,-430.683,0.260,-0.045,-0.965,-521.453,-11.252,-428.214,-539.800,-10.180,-433.152
-529.328,-10.943,-435.506,0.308,-0.048,-0.950,-520.154,-11.483,-433.037,-538.501,-10.403,-437.975
-527.788,-11.185,-440.264,0.355,-0.052,-0.934,-518.856,-11.715,-437.860,-536.720,-10.656,-442.668
-526.013,-11.447,-444.938,0.355,-0.052,-0.934,-517.212,-11.958,-442.091,-534.813,-10.935,-447.786
-524.240,-11.709,-449.606,0.446,-0.059,-0.893,-515.359,-12.214,-446.233,-533.121,-11.204,-452.979
-521.999,-12.004,-454.096,0.446,-0.059,-0.893,-513.119,-12.513,-450.723,-530.880,-11.494,-457.469
-519.771,-12.297,-458.562,0.532,-0.064,-0.844,-511.270,-12.758,-454.321,-528.271,-11.837,-462.804
-517.095,-12.621,-462.805,0.532,-0.065,-0.844,-508.594,-13.086,-458.563,-525.596,-12.157,-467.047
-514.433,-12.944,-467.025,0.614,-0.069,-0.786,-506.398,-13.355,-461.957,-522.469,-12.534,-472.093
-511.348,-13.293,-470.979,0.652,-0.071,-0.755,-503.313,-13.709,-465.911,-519.384,-12.878,-476.046
-508.083,-13.651,-474.757,0.724,-0.075,-0.686,-500.396,-14.017,-468.759,-515.770,-13.285,-480.755
-504.444,-14.029,-478.203,0.757,-0.077,-0.648,-497.256,-14.356,-471.991,-511.631,-13.701,-484.415
-500.651,-14.413,-481.450,0.845,-0.080,-0.528,-493.947,-14.683,-474.370,-507.355,-14.143,-488.529
-496.376,-14.818,-484.122,0.871,-0.081,-0.485,-490.036,-15.056,-476.715,-502.717,-14.579,-491.528
-492.018,-15.224,-486.551,0.894,-0.082,-0.441,-486.850,-15.353,-478.283,-497.185,-15.095,-494.819
-487.543,-15.636,-488.759,0.963,-0.083,-0.256,-482.796,-15.732,-480.242,-492.289,-15.540,-497.275
-482.632,-16.061,-490.067,0.975,-0.083,-0.208,-478.207,-16.127,-481.099,-487.056,-15.995,-499.035
-477.752,-16.477,-491.107,0.996,-0.080,0.036,-475.243,-16.388,-481.685,-480.261,-16.567,-500.529
-472.618,-16.891,-490.923,0.980,-0.075,0.184,-470.585,-16.769,-481.387,-474.651,-17.013,-500.459
-467.665,-17.270,-489.995,0.925,-0.068,0.373,-468.013,-16.958,-480.251,-467.316,-17.582,-499.739
-462.948,-17.617,-488.094,0.906,-0.066,0.419,-464.697,-17.204,-478.756,-461.199,-18.030,-497.431
-458.415,-17.949,-485.997,0.806,-0.056,0.589,-461.873,-17.419,-477.418,-454.957,-18.479,-494.576
-454.306,-18.235,-482.995,0.776,-0.054,0.629,-458.295,-17.662,-474.372,-450.318,-18.807,-491.617
-450.423,-18.504,-479.847,0.709,-0.049,0.703,-455.881,-17.836,-472.379,-444.966,-19.172,-487.315
-446.860,-18.749,-476.314,0.636,-0.043,0.771,-452.527,-18.078,-469.323,-441.192,-19.420,-483.306
-443.665,-18.964,-472.443,0.636,-0.045,0.770,-450.001,-18.248,-466.052,-437.329,-19.679,-478.835
-440.485,-19.188,-468.591,0.556,-0.040,0.830,-447.426,-18.433,-462.862,-433.544,-19.943,-474.319
-437.691,-19.387,-464.420,0.556,-0.042,0.830,-444.632,-18.635,-458.691,-430.750,-20.138,-470.149
-434.910,-19.594,-460.269,0.471,-0.037,0.882,-442.388,-18.806,-455.260,-427.433,-20.383,-465.278
-432.545,-19.778,-455.840,0.426,-0.034,0.904,-440.023,-18.994,-450.831,-425.068,-20.563,-460.849
-430.412,-19.948,-451.314,0.380,-0.034,0.924,-438.131,-19.152,-447.193,-422.694,-20.745,-455.436
-428.508,-20.116,-446.687,0.334,-0.031,0.942,-436.422,-19.305,-442.957,-420.593,-20.927,-450.418
-426.837,-20.270,-441.971,0.286,-0.030,0.958,-434.928,-19.447,-438.641,-418.745,-21.094,-445.302
-425.403,-20.422,-437.177,0.286,-0.032,0.958,-433.651,-19.586,-434.255,-417.156,-21.259,-440.099
-423.972,-20.583,-432.388,0.238,-0.032,0.971,-432.116,-19.759,-429.953,-415.828,-21.406,-434.823
-422.780,-20.741,-427.528,0.091,-0.018,0.996,-431.163,-19.897,-425.022,-414.396,-21.585,-430.035
-422.318,-20.833,-422.496,0.141,-0.027,0.990,-430.816,-19.976,-420.412,-413.820,-21.689,-424.580
-421.612,-20.968,-417.540,0.141,-0.029,0.990,-430.325,-20.077,-416.741,-412.898,-21.860,-418.340
-420.907,-21.112,-412.592,0.042,-0.022,0.999,-429.322,-20.261,-411.393,-412.492,-21.963,-413.791
-420.697,-21.222,-407.573,0.042,-0.023,0.999,-429.112,-20.375,-406.375,-412.282,-22.070,-408.772
-420.488,-21.337,-402.579,0.042,-0.026,0.999,-428.981,-20.469,-402.224,-411.995,-22.205,-402.934
-420.279,-21.466,-397.584,-0.008,-0.022,1.000,-428.772,-20.600,-397.229,-411.787,-22.332,-397.940
-420.320,-21.574,-392.580,-0.058,-0.019,0.998,-429.062,-20.686,-392.214,-411.578,-22.462,-392.945
-420.611,-21.667,-387.583,-0.008,-0.024,1.000,-429.360,-20.770,-387.654,-411.861,-22.564,-387.512
-420.651,-21.788,-382.578,-0.058,-0.021,0.998,-429.387,-20.886,-383.086,-411.916,-22.691,-382.070
-420.942,-21.892,-377.581,-0.008,-0.026,1.000,-429.692,-21.002,-377.652,-412.192,-22.783,-377.510
-420.983,-22.022,-372.576,-0.058,-0.022,0.998,-429.718,-21.125,-373.084,-412.248,-22.920,-372.068
-421.274,-22.131,-367.580,-0.108,-0.017,0.994,-430.023,-21.247,-367.651,-412.524,-23.015,-367.509
-421.814,-22.213,-362.604,-0.058,-0.021,0.998,-430.549,-21.322,-363.112,-413.078,-23.105,-362.096
-422.104,-22.320,-357.607,-0.108,-0.016,0.994,-430.803,-21.423,-358.551,-413.405,-23.217,-356.663
-422.644,-22.402,-352.631,-0.058,-0.020,0.998,-431.380,-21.516,-353.139,-413.909,-23.287,-352.122
-422.935,-22.503,-347.633,-0.058,-0.020,0.998,-431.634,-21.613,-348.577,-414.236,-23.392,-346.689
-423.225,-22.603,-342.643,-0.058,-0.018,0.998,-431.711,-21.749,-343.136,-414.740,-23.457,-342.149
-423.516,-22.693,-337.652,-0.058,-0.018,0.998,-432.002,-21.842,-338.146,-415.030,-23.543,-337.158
-423.806,-22.781,-332.661,-0.058,-0.015,0.998,-432.292,-21.933,-333.155,-415.321,-23.628,-332.167
-424.097,-22.856,-327.670,-0.058,-0.015,0.998,-432.582,-22.011,-328.164,-415.611,-23.700,-327.176
-424.387,-22.929,-322.679,-0.008,-0.017,1.000,-432.873,-22.087,-323.173,-415.901,-23.770,-322.185
-424.428,-23.012,-317.673,-0.058,-0.011,0.998,-433.163,-22.150,-318.181,-415.693,-23.874,-317.165
-424.718,-23.069,-312.676,-0.008,-0.013,1.000,-433.468,-22.215,-312.747,-415.969,-23.922,-312.605
-424.759,-23.134,-307.670,-0.058,-0.008,0.998,-433.494,-22.278,-308.178,-416.024,-23.989,-307.162
-425.050,-23.173,-302.673,-0.008,-0.010,1.000,-433.800,-22.324,-302.744,-416.300,-24.021,-302.602
-425.091,-23.220,-297.667,0.042,-0.014,0.999,-433.826,-22.372,-298.175,-416.356,-24.069,-297.158
-424.881,-23.291,-292.665,-0.008,-0.006,1.000,-433.631,-22.448,-292.736,-416.132,-24.134,-292.594
-424.922,-23.322,-287.659,-0.008,-0.006,1.000,-433.665,-22.486,-287.293,-416.180,-24.158,-288.025
-424.963,-23.352,-282.659,0.042,-0.008,0.999,-433.963,-22.490,-282.733,-415.963,-24.213,-282.586
-424.754,-23.391,-277.658,-0.008,-0.003,1.000,-433.503,-22.557,-277.729,-416.004,-24.225,-277.586
-424.794,-23.405,-272.651,0.042,-0.005,0.999,-433.537,-22.575,-272.286,-416.052,-24.234,-273.017
-424.585,-23.430,-267.650,0.092,-0.010,0.996,-433.335,-22.602,-267.721,-415.835,-24.259,-267.578
-424.126,-23.478,-262.664,0.042,-0.002,0.999,-432.868,-22.653,-262.298,-415.384,-24.303,-263.030
-423.916,-23.491,-257.663,0.042,-0.002,0.999,-432.630,-22.670,-256.860,-415.203,-24.311,-258.465
-423.707,-23.501,-252.667,0.092,-0.005,0.996,-432.699,-22.657,-252.290,-414.715,-24.345,-253.043
-423.248,-23.525,-247.682,0.042,0.000,0.999,-431.991,-22.708,-247.316,-414.506,-24.343,-248.048
-423.039,-23.525,-242.680,0.092,-0.003,0.996,-431.752,-22.710,-241.878,-414.326,-24.340,-243.482
-422.580,-23.539,-237.695,0.092,-0.003,0.996,-431.322,-22.726,-237.328,-413.837,-24.352,-238.061
-422.121,-23.552,-232.716,0.092,-0.001,0.996,-431.083,-22.718,-231.890,-413.159,-24.386,-233.541
-421.663,-23.556,-227.737,0.092,-0.001,0.996,-430.625,-22.724,-226.911,-412.701,-24.388,-228.562
-421.204,-23.560,-222.757,0.141,-0.004,0.990,-430.166,-22.730,-221.932,-412.242,-24.390,-223.583
-420.497,-23.579,-217.801,0.092,0.001,0.996,-429.210,-22.774,-216.999,-411.783,-24.383,-218.604
-420.037,-23.574,-212.816,0.141,-0.002,0.990,-428.699,-22.772,-211.579,-411.375,-24.376,-214.053
-419.330,-23.585,-207.860,0.092,0.003,0.996,-428.043,-22.785,-207.058,-410.617,-24.385,-208.663
-418.871,-23.572,-202.875,0.141,-0.001,0.990,-427.533,-22.773,-201.638,-410.209,-24.370,-204.112
-418.163,-23.574,-197.919,0.141,0.000,0.990,-426.876,-22.779,-197.116,-409.450,-24.370,-198.721
-417.456,-23.577,-192.969,0.191,-0.004,0.982,-426.366,-22.759,-191.697,-408.547,-24.394,-194.241
-416.502,-23.595,-188.054,0.141,0.001,0.990,-425.164,-22.802,-186.818,-407.840,-24.387,-189.291
-415.795,-23.590,-183.098,0.191,-0.002,0.982,-424.384,-22.800,-181.431,-407.205,-24.380,-184.766
-414.840,-23.600,-178.184,0.141,0.003,0.990,-423.503,-22.811,-176.947,-406.178,-24.388,-179.421
-414.133,-23.587,-173.228,0.191,0.000,0.982,-422.722,-22.800,-171.560,-405.543,-24.374,-174.896
-413.179,-23.588,-168.313,0.191,0.000,0.982,-421.841,-22.804,-167.077,-404.516,-24.373,-169.550
-412.225,-23.590,-163.405,0.191,0.001,0.982,-421.061,-22.784,-161.689,-403.390,-24.395,-165.120
-411.272,-23.583,-158.497,0.239,-0.003,0.971,-420.107,-22.779,-156.781,-402.437,-24.386,-160.212
-410.074,-23.597,-153.636,0.191,0.003,0.982,-418.663,-22.818,-151.968,-401.484,-24.376,-155.304
-409.119,-23.582,-148.721,0.239,-0.001,0.971,-417.615,-22.804,-146.627,-400.624,-24.359,-150.816
-407.921,-23.587,-143.861,0.239,0.001,0.971,-416.510,-22.812,-142.193,-399.331,-24.361,-145.529
-406.724,-23.583,-139.006,0.288,-0.003,0.958,-415.462,-22.787,-136.851,-397.985,-24.378,-141.161
-405.284,-23.600,-134.211,0.239,0.003,0.971,-413.779,-22.829,-132.116,-396.788,-24.371,-136.306
-404.085,-23.584,-129.351,0.288,-0.001,0.958,-412.465,-22.815,-126.834,-395.705,-24.353,-131.867
-402.645,-23.589,-124.556,0.288,0.002,0.958,-411.141,-22.822,-122.461,-394.150,-24.355,-126.651
-401.207,-23.581,-119.767,0.335,-0.003,0.942,-409.827,-22.794,-117.179,-392.588,-24.368,-122.356
-399.530,-23.594,-115.050,0.335,0.000,0.942,-407.910,-22.831,-112.534,-391.149,-24.357,-117.567
-397.854,-23.593,-110.339,0.335,0.000,0.942,-406.334,-22.810,-107.324,-389.375,-24.376,-113.355
-396.179,-23.591,-105.628,0.382,-0.001,0.924,-404.659,-22.810,-102.613,-387.699,-24.372,-108.644
-394.268,-23.594,-101.001,0.382,0.000,0.924,-402.512,-22.838,-98.069,-386.024,-24.351,-103.933
-392.359,-23.597,-96.380,0.382,0.004,0.924,-400.678,-22.820,-92.944,-384.041,-24.373,-99.815
-390.451,-23.579,-91.758,0.472,-0.005,0.882,-398.769,-22.806,-88.323,-382.132,-24.353,-95.194
-388.080,-23.602,-87.328,0.472,-0.001,0.882,-396.399,-22.832,-83.892,-379.762,-24.373,-90.763
-385.721,-23.607,-82.919,0.427,0.004,0.904,-393.657,-22.837,-78.673,-377.786,-24.376,-87.165
-383.583,-23.587,-78.392,0.515,0.001,0.857,-391.298,-22.842,-74.264,-375.868,-24.333,-82.520
-380.995,-23.585,-74.085,0.515,0.001,0.857,-389.133,-22.824,-70.241,-372.857,-24.345,-77.930
-378.420,-23.580,-69.799,0.598,-0.002,0.802,-386.135,-22.818,-65.164,-370.705,-24.343,-74.434
-375.416,-23.592,-65.771,0.598,-0.002,0.802,-383.131,-22.835,-61.136,-367.702,-24.350,-70.406
-372.428,-23.602,-61.762,0.598,0.005,0.802,-379.643,-22.845,-56.383,-365.212,-24.359,-67.142
-369.439,-23.578,-57.754,0.675,-0.003,0.738,-376.654,-22.825,-52.374,-362.224,-24.331,-63.134
-366.049,-23.591,-54.044,0.675,0.003,0.738,-373.265,-22.844,-48.665,-358.834,-24.339,-59.424
-362.677,-23.575,-50.353,0.745,-0.003,0.667,-369.321,-22.827,-44.282,-356.032,-24.322,-56.424
-358.935,-23.592,-46.999,0.745,0.003,0.667,-365.579,-22.850,-40.928,-352.291,-24.334,-53.070
-355.211,-23.575,-43.662,0.807,-0.003,0.590,-361.218,-22.833,-36.960,-349.204,-24.317,-50.364
-351.154,-23.591,-40.697,0.836,0.000,0.549,-357.161,-22.856,-33.995,-345.147,-24.326,-47.399
-346.970,-23.590,-37.949,0.836,0.002,0.549,-352.427,-22.834,-30.481,-341.512,-24.346,-45.417
-342.791,-23.581,-35.204,0.908,-0.001,0.419,-347.731,-22.850,-27.682,-337.850,-24.312,-42.727
-338.200,-23.588,-33.086,0.908,0.000,0.419,-343.278,-22.845,-25.355,-333.122,-24.331,-40.818
-333.659,-23.590,-30.992,0.945,0.002,0.326,-337.430,-22.865,-22.819,-329.889,-24.314,-39.164
-328.910,-23.581,-29.351,0.973,-0.005,0.231,-332.680,-22.864,-21.179,-325.140,-24.298,-37.523
-324.021,-23.604,-28.191,0.301,0.953,0.025,-326.959,-22.890,-19.684,-321.082,-24.318,-36.698
-318.983,-7.625,-27.767,0.996,0.027,0.084,-323.426,-7.725,-9.037,-314.539,-7.525,-46.497
-317.480,-7.584,-27.640,0.996,0.022,0.084,-319.158,-7.618,-7.711,-315.801,-7.550,-47.570
-312.499,-7.473,-27.221,0.996,0.022,0.084,-314.178,-7.496,-7.291,-310.820,-7.449,-47.150
-307.518,-7.361,-26.801,0.421,0.010,0.907,-309.197,-7.374,-6.872,-305.839,-7.348,-46.730
-303.271,-7.259,-17.662,0.000,0.000,1.000,-304.216,-7.252,-6.452,-302.327,-7.265,-28.872
